gene,variable,value
AC010931.2,arch_0,-0.021046253
AC010931.3,arch_0,-0.025230255
ISLR,arch_0,-0.018590286
CCDC33,arch_0,-0.021033581
CYP11A1,arch_0,-0.013417898
AC090826.1,arch_0,-0.020663287
SEMA7A,arch_0,-0.016731702
UBL7,arch_0,-0.020833591
UBL7-AS1,arch_0,-0.0075755245
AC012435.3,arch_0,-0.021450667
ARID3B,arch_0,0.0041065314
CLK3,arch_0,0.0003887061
EDC3,arch_0,-0.013861626
CSK,arch_0,-0.0077939094
ULK3,arch_0,-0.014736134
SCAMP2,arch_0,-0.0035633035
MPI,arch_0,-0.016565429
FAM219B,arch_0,-0.009242253
COX5A,arch_0,-0.022058677
RPP25,arch_0,-0.024371285
SCAMP5,arch_0,0.0061151464
PPCDC,arch_0,0.0039060735
C15orf39,arch_0,-0.02289293
COMMD4,arch_0,-0.012280465
NEIL1,arch_0,-0.005100998
MAN2C1,arch_0,-0.0044218954
SIN3A,arch_0,-0.0035204561
PTPN9,arch_0,-0.0586353
SNUPN,arch_0,8.088892e-05
AC105020.2,arch_0,-0.018919755
IMP3,arch_0,-0.019490749
AC105020.6,arch_0,-0.019954111
AC105020.5,arch_0,-0.018758763
SNX33,arch_0,0.0026221697
CSPG4,arch_0,-0.010257024
AC105020.1,arch_0,-0.021364307
DNM1P35,arch_0,-0.021745067
UBE2Q2,arch_0,-0.008352213
FBXO22,arch_0,0.0051532327
NRG4,arch_0,-0.016713206
TMEM266,arch_0,-0.022449732
ETFA,arch_0,-0.016992372
AC027243.3,arch_0,-0.026045337
SCAPER,arch_0,0.020610943
RCN2,arch_0,-0.014500827
PSTPIP1,arch_0,-0.02878993
TSPAN3,arch_0,-0.014370928
AC090181.1,arch_0,-0.019693797
PEAK1,arch_0,-0.00057622895
HMG20A,arch_0,-0.010367104
AC046168.2,arch_0,-0.021723822
LINGO1,arch_0,-0.019064125
TBC1D2B,arch_0,0.011081032
SH2D7,arch_0,-0.016955592
CIB2,arch_0,-0.022353597
IDH3A,arch_0,-0.010707246
ACSBG1,arch_0,-0.02394301
DNAJA4,arch_0,-0.02408491
WDR61,arch_0,-0.009186052
AC090607.1,arch_0,-0.02585898
IREB2,arch_0,-0.016142102
AC027228.1,arch_0,-0.02383695
HYKK,arch_0,-0.0087301
PSMA4,arch_0,-0.008806116
CHRNA5,arch_0,-0.023162605
CHRNA3,arch_0,-0.019058418
CHRNB4,arch_0,-0.020735996
ADAMTS7,arch_0,-0.0033988047
MORF4L1,arch_0,-0.0070148716
CTSH,arch_0,-0.002450623
RASGRF1,arch_0,-0.019926397
TMED3,arch_0,-0.011902505
AC027811.1,arch_0,-0.021885615
MINAR1,arch_0,-0.025049245
MTHFS,arch_0,-0.0072985454
AC015871.1,arch_0,-0.012233749
ST20-AS1,arch_0,-0.021315498
ZFAND6,arch_0,-0.018880488
FAH,arch_0,-0.013800766
LINC00927,arch_0,-0.017280163
AC016705.2,arch_0,-0.017653367
ARNT2,arch_0,0.016182017
AC108451.1,arch_0,-0.021387437
ABHD17C,arch_0,0.0009246086
CEMIP,arch_0,0.014398511
AC027808.2,arch_0,-0.012397886
MESD,arch_0,-0.005440915
AC068870.2,arch_0,-0.01903436
TLNRD1,arch_0,-0.012372909
CFAP161,arch_0,0.00038814975
IL16,arch_0,0.054591794
AC103858.1,arch_0,-0.013478665
STARD5,arch_0,0.006741047
AC103858.3,arch_0,-0.011462018
TMC3-AS1,arch_0,0.05197047
TMC3,arch_0,-0.016274476
AC060809.1,arch_0,0.010894726
AC104041.1,arch_0,0.025754115
MEX3B,arch_0,-0.019921983
EFL1,arch_0,0.0035748957
SAXO2,arch_0,0.00049351295
GOLGA6L10,arch_0,-0.021713018
GOLGA6L9,arch_0,-0.016526235
RPS17,arch_0,-0.020357601
AC245033.2,arch_0,-0.019263946
CPEB1,arch_0,0.014689991
CPEB1-AS1,arch_0,-0.012628425
AP3B2,arch_0,-0.016118798
AC105339.3,arch_0,-0.016831005
AC105339.6,arch_0,-0.02299348
SNHG21,arch_0,-0.018601486
FSD2,arch_0,-0.03824443
WHAMM,arch_0,-0.0040288325
HOMER2,arch_0,-0.0044848863
AC022558.2,arch_0,-0.011176543
C15orf40,arch_0,-0.0035089054
BTBD1,arch_0,-0.008142445
AC024270.5,arch_0,-0.023126487
TM6SF1,arch_0,-0.006538374
HDGFL3,arch_0,-0.004453834
AC103876.1,arch_0,-0.019346766
BNC1,arch_0,-0.023842258
SH3GL3,arch_0,-0.018558199
ADAMTSL3,arch_0,0.0057765706
UBE2Q2L,arch_0,-0.0027733876
GOLGA6L4,arch_0,-0.006139566
AC048382.5,arch_0,0.0051806974
ZSCAN2,arch_0,-0.010683756
WDR73,arch_0,-0.019196961
NMB,arch_0,-0.019204007
SEC11A,arch_0,-0.015223161
AC115102.1,arch_0,-0.020737946
AC012291.3,arch_0,-0.00023753732
ZNF592,arch_0,-0.021400321
ALPK3,arch_0,-0.029093584
SLC28A1,arch_0,-0.0223059
PDE8A,arch_0,0.004743111
AKAP13,arch_0,-0.10886807
AC087286.3,arch_0,-0.022812726
AC087286.2,arch_0,-0.05769446
AC021739.4,arch_0,-0.029001048
AC021739.2,arch_0,-0.022477662
AC021739.5,arch_0,-0.019764366
AC021739.3,arch_0,-0.018644532
KLHL25,arch_0,-0.0018360409
AGBL1,arch_0,-0.0073594046
AC020687.1,arch_0,-0.022075702
NTRK3,arch_0,0.015669273
MRPL46,arch_0,-0.0244845
MRPS11,arch_0,-0.01386443
DET1,arch_0,0.0004770902
LINC01586,arch_0,-0.024529207
AEN,arch_0,-0.018947657
ISG20,arch_0,-0.015884224
ACAN,arch_0,-0.016500633
HAPLN3,arch_0,-0.027020587
MFGE8,arch_0,-0.13948745
AC013565.1,arch_0,-0.017344872
ABHD2,arch_0,-0.0064372765
RLBP1,arch_0,-0.021034291
FANCI,arch_0,-0.016923489
POLG,arch_0,-0.005820306
AC124068.2,arch_0,-0.019855248
MIR9-3HG,arch_0,-0.025902333
RHCG,arch_0,-0.01846445
AC013391.2,arch_0,-0.020206219
TICRR,arch_0,-0.01935642
KIF7,arch_0,0.008806885
PLIN1,arch_0,-0.012918502
PEX11A,arch_0,-0.012189369
WDR93,arch_0,-0.023150774
MESP2,arch_0,-0.02217611
ANPEP,arch_0,-0.0017305285
AP3S2,arch_0,-0.0021822758
ARPIN,arch_0,-0.00014716006
ZNF710,arch_0,0.012939954
ZNF710-AS1,arch_0,-0.02270273
IDH2,arch_0,-0.019030917
SEMA4B,arch_0,0.00308746
CIB1,arch_0,-0.024581542
GDPGP1,arch_0,-0.015873779
TTLL13P,arch_0,-0.0244236
NGRN,arch_0,-0.013891409
ZNF774,arch_0,-0.021568624
IQGAP1,arch_0,0.0050824443
AC018946.1,arch_0,-0.021143898
CRTC3,arch_0,-0.028410358
AC103739.2,arch_0,-0.025554433
CRTC3-AS1,arch_0,-0.016480703
LINC01585,arch_0,-0.025210343
BLM,arch_0,-0.016767463
FURIN,arch_0,-0.021498198
FES,arch_0,0.0022271692
MAN2A2,arch_0,-0.011451466
HDDC3,arch_0,-0.023520347
UNC45A,arch_0,-0.0071985624
AC068831.1,arch_0,-0.02346358
RCCD1,arch_0,-0.017965836
PRC1,arch_0,-0.018465627
PRC1-AS1,arch_0,-0.008122412
VPS33B,arch_0,-0.0071724155
SV2B,arch_0,0.002521154
AC104035.1,arch_0,-0.03172986
SLCO3A1,arch_0,0.036708698
AC116903.2,arch_0,-0.009952192
AC091544.5,arch_0,-0.021184282
FAM174B,arch_0,0.0069885
LINC01578,arch_0,-0.034031782
CHD2,arch_0,-0.0107350005
RGMA,arch_0,-0.032302037
AC091078.1,arch_0,-0.0043622274
AC110023.1,arch_0,-0.020236203
LINC01579,arch_0,-0.03701019
LINC02207,arch_0,-0.037991703
LINC01580,arch_0,-0.03245043
LINC01581,arch_0,-0.023667319
MCTP2,arch_0,0.0050342376
AC009432.2,arch_0,-0.019087896
LINC01197,arch_0,0.05028056
LINC00924,arch_0,0.058858503
AC027013.1,arch_0,-0.014790109
AC015574.1,arch_0,-0.020027265
AC012409.2,arch_0,0.043998867
AC024337.2,arch_0,-0.006183481
NR2F2-AS1,arch_0,0.14715087
NR2F2,arch_0,0.046907708
AC087477.2,arch_0,0.021168223
AC087477.5,arch_0,-0.022838388
AC020704.1,arch_0,-0.016652333
LINC00923,arch_0,0.0033888498
ARRDC4,arch_0,-0.00370652
LINC02251,arch_0,-0.017635152
AC022523.1,arch_0,-0.022816798
LINC02351,arch_0,0.011547907
FAM169B,arch_0,-0.018980514
IGF1R,arch_0,-0.009104454
AC055807.1,arch_0,-0.01849026
AC069029.1,arch_0,-0.02365551
AC036108.1,arch_0,-0.01179617
SYNM,arch_0,-0.0165805
TTC23,arch_0,-0.0020839784
AC036108.3,arch_0,-0.020326924
LRRC28,arch_0,-0.0054002604
AC015660.2,arch_0,-0.01800515
MEF2A,arch_0,0.007893686
LYSMD4,arch_0,-0.006901171
AC090825.1,arch_0,0.008887577
AC084855.1,arch_0,-0.02560369
ADAMTS17,arch_0,0.004495339
AC084855.2,arch_0,-0.025216067
AC022710.1,arch_0,-0.02444424
SPATA41,arch_0,-0.025608234
CERS3-AS1,arch_0,0.009767828
CERS3,arch_0,-0.019881343
AC027020.2,arch_0,-0.01945395
AC027020.1,arch_0,-0.01863549
LINS1,arch_0,0.0006667664
ASB7,arch_0,-0.005375953
AC087762.1,arch_0,-0.02111383
AC015712.1,arch_0,-0.029313406
AC015712.4,arch_0,-0.024570264
ALDH1A3,arch_0,-0.009727034
AC015712.7,arch_0,-0.019719657
AC015712.2,arch_0,-0.0004956719
LRRK1,arch_0,0.0002260846
AC090907.1,arch_0,-0.018908057
AC090907.2,arch_0,-0.016627546
CHSY1,arch_0,0.023454214
SELENOS,arch_0,-0.025775228
SNRPA1,arch_0,-0.0064594205
AC023024.1,arch_0,-0.020761237
PCSK6,arch_0,-0.039128236
PCSK6-AS1,arch_0,-0.026822321
AC090164.5,arch_0,-0.02437549
TM2D3,arch_0,-0.003931571
TARSL2,arch_0,0.008545461
POLR3K,arch_0,-0.024552658
RHBDF1,arch_0,-0.010413396
MPG,arch_0,-0.019685239
NPRL3,arch_0,-0.005197125
Z69720.1,arch_0,-0.020679066
Z69666.1,arch_0,-0.024604093
HBZ,arch_0,-0.018188685
Z69706.1,arch_0,-0.023232952
LUC7L,arch_0,-0.0074113035
FAM234A,arch_0,-0.002618879
RGS11,arch_0,0.015206745
PDIA2,arch_0,-0.01512997
AXIN1,arch_0,-0.00058791664
MRPL28,arch_0,-0.017668882
TMEM8A,arch_0,-0.01210449
NME4,arch_0,-0.016895764
DECR2,arch_0,-0.02174458
RAB11FIP3,arch_0,-0.0016687353
LINC00235,arch_0,-0.023449425
CAPN15,arch_0,0.00024336771
Z97986.1,arch_0,-0.01768339
PIGQ,arch_0,-0.014547943
RAB40C,arch_0,0.0054194047
WFIKKN1,arch_0,-0.019063227
METTL26,arch_0,-0.023795456
WDR90,arch_0,-0.0019376469
AL022341.2,arch_0,-0.025673829
RHOT2,arch_0,-0.008034524
RHBDL1,arch_0,-0.019259078
STUB1,arch_0,-0.027226742
JMJD8,arch_0,-0.030676745
WDR24,arch_0,-0.02429067
Z92544.2,arch_0,-0.02142192
FBXL16,arch_0,-0.021953369
METRN,arch_0,-0.023443416
ANTKMT,arch_0,-0.024472915
CCDC78,arch_0,-0.019203724
HAGHL,arch_0,-0.022841822
CIAO3,arch_0,-0.012727554
RPUSD1,arch_0,-0.019982962
CHTF18,arch_0,-0.021874795
AL023882.1,arch_0,-0.0002680818
LMF1,arch_0,0.020458976
LMF1-AS1,arch_0,-0.018272236
SOX8,arch_0,-0.02554964
CACNA1H,arch_0,-0.018902991
AC120498.9,arch_0,-0.020332541
UBE2I,arch_0,-0.006046424
AL031714.1,arch_0,-0.025578793
BAIAP3,arch_0,-0.020135298
TSR3,arch_0,-0.017864043
GNPTG,arch_0,-0.0024219346
AL031709.1,arch_0,-0.02140061
UNKL,arch_0,-0.01520569
AL032819.1,arch_0,-0.025269432
C16orf91,arch_0,-0.026262125
CCDC154,arch_0,-0.018800981
CLCN7,arch_0,-0.005873015
AL031600.3,arch_0,-0.019991145
TELO2,arch_0,-0.00951244
IFT140,arch_0,-0.02380247
AL031705.1,arch_0,-0.022202594
TMEM204,arch_0,-0.023095576
AL133297.2,arch_0,-0.015094708
CRAMP1,arch_0,-0.0037044499
JPT2,arch_0,-0.007438219
MAPK8IP3,arch_0,0.006242224
AL031717.1,arch_0,-0.021469375
NME3,arch_0,-0.011433571
MRPS34,arch_0,-0.021213425
EME2,arch_0,-0.018984893
SPSB3,arch_0,-0.023887664
NUBP2,arch_0,-0.011796917
HAGH,arch_0,-0.013062218
FAHD1,arch_0,-0.018958753
MEIOB,arch_0,-0.02426241
RPS2,arch_0,-0.019017622
SNHG9,arch_0,-0.028053101
AC005363.2,arch_0,-0.01913518
TBL3,arch_0,-0.02366231
GFER,arch_0,-0.024624683
ZNF598,arch_0,-0.01596978
NPW,arch_0,-0.023364542
SLC9A3R2,arch_0,-0.010429654
NTHL1,arch_0,-0.015559909
TSC2,arch_0,0.0037854642
PKD1,arch_0,-0.01214207
AC009065.2,arch_0,-0.024662757
AC009065.3,arch_0,-0.022674508
RAB26,arch_0,-0.02360084
SNHG19,arch_0,-0.015230176
TRAF7,arch_0,-0.018713597
CASKIN1,arch_0,-0.022658177
MLST8,arch_0,-0.023180053
BRICD5,arch_0,-0.022217955
PGP,arch_0,-0.008904214
E4F1,arch_0,-0.008601753
ECI1,arch_0,-0.01030572
AC009065.8,arch_0,-0.021832744
RNPS1,arch_0,-0.013928973
AC009065.4,arch_0,-0.019633336
ABCA3,arch_0,-0.0009816627
CCNF,arch_0,-0.015180179
AC106820.5,arch_0,-0.020388609
TBC1D24,arch_0,-0.0047208923
ATP6V0C,arch_0,-0.029332343
AMDHD2,arch_0,-0.005667542
PDPK1,arch_0,0.0011811776
AC093525.6,arch_0,-0.021336451
AC093525.7,arch_0,-0.02397152
AC093525.4,arch_0,-0.011060625
AC093525.3,arch_0,-0.021682171
AC141586.3,arch_0,-0.021352502
ERVK13-1,arch_0,-0.00071883114
KCTD5,arch_0,-0.007934922
PRSS27,arch_0,-0.023355072
SRRM2-AS1,arch_0,-0.023643428
SRRM2,arch_0,0.004370863
ELOB,arch_0,-0.02118161
AC092117.1,arch_0,-0.017976541
FLYWCH2,arch_0,-0.010516273
FLYWCH1,arch_0,0.007593944
AC004034.1,arch_0,-0.018176889
PAQR4,arch_0,-0.019104846
CLDN6,arch_0,-0.020776438
TNFRSF12A,arch_0,-0.026626183
HCFC1R1,arch_0,-0.016438527
THOC6,arch_0,-0.022316443
MMP25-AS1,arch_0,0.0014515667
MMP25,arch_0,-0.014819821
IL32,arch_0,-0.011858773
AC108134.3,arch_0,-0.020797946
ZNF213-AS1,arch_0,-0.008443811
ZNF205,arch_0,-0.016411237
ZNF213,arch_0,-0.021554772
AC108134.2,arch_0,-0.027695293
AJ003147.2,arch_0,-0.023958508
ZNF200,arch_0,-0.011895224
ZNF263,arch_0,-0.010674639
TIGD7,arch_0,-0.011768619
ZNF75A,arch_0,-0.008137522
AC004232.1,arch_0,-0.017683169
AC025283.2,arch_0,-0.005076971
MTRNR2L4,arch_0,-0.017633507
ZSCAN32,arch_0,-0.010055117
ZNF597,arch_0,-0.022406448
NAA60,arch_0,-0.015271764
CLUAP1,arch_0,-0.0093628075
NLRC3,arch_0,-0.019434428
AC004494.1,arch_0,-0.024386555
AC006111.1,arch_0,-0.01705446
SLX4,arch_0,-0.01241189
DNASE1,arch_0,0.00348747
TRAP1,arch_0,0.0021247878
CREBBP,arch_0,-0.0184913
AC005736.1,arch_0,-0.018568393
ADCY9,arch_0,0.02513859
LINC01569,arch_0,-0.022800043
TFAP4,arch_0,-0.02111395
GLIS2,arch_0,0.0067017805
GLIS2-AS1,arch_0,-0.019822378
PAM16,arch_0,-0.019674476
CORO7,arch_0,-0.025022732
VASN,arch_0,-0.017588332
DNAJA3,arch_0,-0.008428639
NMRAL1,arch_0,-0.02104453
HMOX2,arch_0,-0.03380505
CDIP1,arch_0,-0.012766351
C16orf96,arch_0,-0.02398693
UBALD1,arch_0,-0.021606188
MGRN1,arch_0,-0.0076655922
AC023830.1,arch_0,-0.025159806
NUDT16L1,arch_0,-0.02319897
ANKS3,arch_0,-0.00094662944
C16orf71,arch_0,-0.01961814
ZNF500,arch_0,-0.004818839
SMIM22,arch_0,-0.017482957
GLYR1,arch_0,-0.009071091
UBN1,arch_0,0.00046409806
PPL,arch_0,-0.013125867
SEC14L5,arch_0,-0.020143284
NAGPA-AS1,arch_0,-0.024711965
NAGPA,arch_0,-0.015066758
ALG1,arch_0,-0.0047776573
C16orf89,arch_0,-0.016302241
EEF2KMT,arch_0,-0.022513626
AC026458.2,arch_0,-0.01903782
AC074051.5,arch_0,-0.020637112
RBFOX1,arch_0,-0.07551875
AC007222.2,arch_0,-0.026802016
AC093515.1,arch_0,-0.021627035
TMEM114,arch_0,-0.061397914
METTL22,arch_0,-0.01178552
ABAT,arch_0,-0.0039275736
TMEM186,arch_0,-0.021329537
PMM2,arch_0,-0.02493311
AC012173.1,arch_0,-0.02182271
AC022167.2,arch_0,-0.01451874
CARHSP1,arch_0,-0.018878201
USP7,arch_0,-0.0033039437
C16orf72,arch_0,-0.0004793896
AC087190.1,arch_0,-0.024107968
AC012178.1,arch_0,-0.022583514
AC007221.1,arch_0,-0.020308089
GRIN2A,arch_0,-0.0078286985
ATF7IP2,arch_0,0.0018410322
LINC01290,arch_0,0.00034379712
EMP2,arch_0,-0.017279666
AC027277.1,arch_0,-0.022591392
TEKT5,arch_0,-0.020312537
NUBP1,arch_0,0.0071926787
TVP23A,arch_0,0.031164803
AC133065.1,arch_0,-0.019145656
CIITA,arch_0,-0.013829087
DEXI,arch_0,-0.018513702
CLEC16A,arch_0,-0.0135021545
AC007014.1,arch_0,-0.024207368
AC007220.2,arch_0,-0.026564758
AC007220.1,arch_0,-0.025262786
RMI2,arch_0,-0.024251238
SOCS1,arch_0,-0.032146268
AC099489.1,arch_0,-0.0076711928
AC099489.3,arch_0,-0.02715441
LITAF,arch_0,0.0048759338
SNN,arch_0,-0.02191439
TXNDC11,arch_0,-0.006864407
ZC3H7A,arch_0,-0.02084433
AC010654.1,arch_0,-0.018367758
RSL1D1,arch_0,-0.0098731285
AC007216.4,arch_0,-0.008523665
GSPT1,arch_0,-0.007905908
AC007216.2,arch_0,-0.026284212
NPIPB2,arch_0,-0.010143039
TNFRSF17,arch_0,-0.019344844
SNX29,arch_0,-0.016196305
AC007216.1,arch_0,-0.019106431
AC007601.1,arch_0,-0.020966243
AC007598.2,arch_0,-0.026291694
AC010333.2,arch_0,-0.025499685
CPPED1,arch_0,-0.016341366
AC109597.1,arch_0,-0.027191194
AC109597.2,arch_0,-0.022817083
SHISA9,arch_0,-0.021961294
U91319.1,arch_0,-0.024347302
ERCC4,arch_0,-0.005428833
AC010401.1,arch_0,-0.020052692
LINC02185,arch_0,-0.025907308
MRTFB,arch_0,0.0038577681
AC130650.1,arch_0,-0.026153522
MIR193BHG,arch_0,0.004040604
AC040173.1,arch_0,-0.024458671
PARN,arch_0,-0.013690843
BFAR,arch_0,-0.007463125
PLA2G10,arch_0,-0.02109431
NPIPA2,arch_0,-0.016455537
NOMO1,arch_0,-0.0077076955
NPIPA1,arch_0,-0.0035653692
PDXDC1,arch_0,-0.063846864
AC138932.5,arch_0,-0.025625631
NTAN1,arch_0,-0.0071828244
RRN3,arch_0,-0.0019230058
NPIPA5,arch_0,-0.019171588
MPV17L,arch_0,-0.0048166458
BMERB1,arch_0,0.017813709
MARF1,arch_0,-0.0060845893
NDE1,arch_0,-0.00687056
MYH11,arch_0,-0.001474377
AF001548.2,arch_0,-0.014559545
FOPNL,arch_0,-0.0037484097
ABCC1,arch_0,-0.012589214
ABCC6,arch_0,-0.010995395
NOMO3,arch_0,-0.022414511
AC136624.2,arch_0,-0.026277307
AC138969.1,arch_0,-0.021368295
NPIPA7,arch_0,-0.021773722
AC136431.1,arch_0,-0.016085235
XYLT1,arch_0,-0.036000967
AC109446.3,arch_0,-0.027396927
AC009152.6,arch_0,-0.025202904
AC009152.3,arch_0,-0.028414998
AC010601.1,arch_0,-0.020059746
NPIPA8,arch_0,-0.01234804
NPIPA9,arch_0,-0.02498828
NOMO2,arch_0,-0.010924521
RPS15A,arch_0,-0.020398144
ARL6IP1,arch_0,-0.022109207
AC138811.1,arch_0,-0.016669909
SMG1,arch_0,0.01058607
AC092287.1,arch_0,-0.02387814
TMC7,arch_0,-0.0150914965
COQ7,arch_0,-0.010055585
AC099518.1,arch_0,-0.020061186
ITPRIPL2,arch_0,-0.022190401
AC099518.5,arch_0,-0.024211612
SYT17,arch_0,-0.031922854
AC130456.2,arch_0,-0.018607344
TMC5,arch_0,-0.022693714
GDE1,arch_0,-0.017663268
CCP110,arch_0,-0.005229785
VPS35L,arch_0,-0.009614985
AC002550.2,arch_0,-0.018812288
KNOP1,arch_0,-0.004479792
AC002550.1,arch_0,-0.024061538
IQCK,arch_0,0.008834172
AC027130.1,arch_0,-0.024648871
GPRC5B,arch_0,-0.0016198796
ACSM5,arch_0,-0.021048062
ACSM3,arch_0,-0.36740336
ACSM1,arch_0,-0.25836673
THUMPD1,arch_0,-0.25369442
AC004381.1,arch_0,-0.1365552
ERI2,arch_0,-0.15200704
REXO5,arch_0,-0.085066274
LYRM1,arch_0,-0.0021754634
DNAH3,arch_0,-0.00899017
AC008551.1,arch_0,-0.012354498
TMEM159,arch_0,0.0056619286
NPIPB3,arch_0,-0.014496465
AC005632.6,arch_0,-0.021997603
METTL9,arch_0,-0.000302299
IGSF6,arch_0,-0.022873068
OTOA,arch_0,-0.021267748
AC092375.2,arch_0,-0.02097484
NPIPB4,arch_0,-0.0010959274
AC092119.2,arch_0,-0.023569496
UQCRC2,arch_0,-0.0072858506
PDZD9,arch_0,-0.02389449
MOSMO,arch_0,-0.009216354
AC009019.1,arch_0,-0.026713863
VWA3A,arch_0,-0.020934999
SDR42E2,arch_0,-0.023322463
AC009019.2,arch_0,-0.01900316
EEF2K,arch_0,0.0138606755
AC009034.1,arch_0,-0.024774821
POLR3E,arch_0,-0.012942335
AC092338.3,arch_0,-0.027678343
CDR2,arch_0,0.008399809
AC092338.1,arch_0,-0.028022798
AC092338.2,arch_0,-0.014610963
NPIPB5,arch_0,0.014495196
AC009021.1,arch_0,-0.021760974
HS3ST2,arch_0,-0.008289918
USP31,arch_0,0.0044006435
SCNN1B,arch_0,-0.022784702
COG7,arch_0,0.010131469
AC008915.2,arch_0,-0.02273133
GGA2,arch_0,0.005107457
EARS2,arch_0,-0.0060991873
UBFD1,arch_0,-0.011496899
NDUFAB1,arch_0,-0.01707539
PALB2,arch_0,-0.008371298
AC008870.4,arch_0,-0.026112033
DCTN5,arch_0,-0.0028241263
PLK1,arch_0,-0.023683446
PRKCB,arch_0,-0.009189742
CACNG3,arch_0,-0.019285865
RBBP6,arch_0,-0.00145037
TNRC6A,arch_0,0.013496918
LINC01567,arch_0,-0.02280571
AC008731.1,arch_0,-0.0231857
SLC5A11,arch_0,-0.019756963
ARHGAP17,arch_0,0.00907651
LINC02175,arch_0,0.0030495638
LCMT1-AS1,arch_0,-0.020567533
LCMT1,arch_0,-0.0018824073
LCMT1-AS2,arch_0,-0.02536444
AQP8,arch_0,-0.024073245
ZKSCAN2,arch_0,-0.01765493
AC008741.1,arch_0,-0.018147975
ZKSCAN2-DT,arch_0,-0.01245193
HS3ST4,arch_0,-0.021242201
KDM8,arch_0,-0.017964078
NSMCE1,arch_0,0.0016587438
NSMCE1-DT,arch_0,-0.010797364
IL4R,arch_0,0.05422242
IL21R,arch_0,-0.016729357
IL21R-AS1,arch_0,-0.016366856
GTF3C1,arch_0,-0.007006322
KIAA0556,arch_0,-0.001131308
AC016597.1,arch_0,-0.017875846
GSG1L,arch_0,-0.023067536
XPO6,arch_0,0.0003978117
SBK1,arch_0,-0.022621417
NPIPB6,arch_0,-0.021110412
EIF3CL,arch_0,-0.021350183
NPIPB7,arch_0,-0.019323083
CLN3,arch_0,-0.0027187169
IL27,arch_0,-0.017044678
NUPR1,arch_0,-0.003369194
AC020765.2,arch_0,-0.020817835
SGF29,arch_0,-0.0074550747
SULT1A2,arch_0,-0.015123714
SULT1A1,arch_0,-0.004794934
NPIPB8,arch_0,-0.018822568
EIF3C,arch_0,-0.021624506
AC145285.2,arch_0,-0.020931166
AC145285.3,arch_0,-0.020399302
AC145285.6,arch_0,-0.026341384
ATXN2L,arch_0,-0.008021064
AC133550.2,arch_0,-0.021497885
TUFM,arch_0,-0.033741016
SH2B1,arch_0,-0.0012294438
AC133550.3,arch_0,-0.02009564
ATP2A1,arch_0,-0.011616933
RABEP2,arch_0,0.0017644847
NFATC2IP,arch_0,-2.7772992e-05
AC109460.2,arch_0,-0.021287473
AC109460.1,arch_0,-0.02657812
SPNS1,arch_0,-0.010105398
LAT,arch_0,-0.018117942
AC009093.2,arch_0,0.005549366
AC009093.1,arch_0,-0.026756067
AC009093.4,arch_0,-0.022560757
NPIPB11,arch_0,-0.015012833
BOLA2,arch_0,-0.0063483715
NPIPB12,arch_0,-0.022030124
QPRT,arch_0,-0.015228255
KIF22,arch_0,-0.020679437
MAZ,arch_0,-0.019582806
AC009133.1,arch_0,0.0050329426
PRRT2,arch_0,0.041472275
PAGR1,arch_0,0.010639517
MVP,arch_0,0.005160133
CDIPT,arch_0,-0.023305064
SEZ6L2,arch_0,-0.019501677
ASPHD1,arch_0,-0.018976994
KCTD13,arch_0,-0.0061682374
TMEM219,arch_0,-0.006424168
TAOK2,arch_0,-0.007460181
HIRIP3,arch_0,-0.021493504
INO80E,arch_0,-0.0047258786
DOC2A,arch_0,-0.01650463
TLCD3B,arch_0,-0.017946294
AC093512.2,arch_0,-0.021972727
PPP4C,arch_0,-0.0052095586
TBX6,arch_0,-0.022762323
YPEL3,arch_0,-0.013088178
AC012645.1,arch_0,-0.02303435
GDPD3,arch_0,-0.011034261
AC012645.2,arch_0,-0.02099619
AC012645.4,arch_0,-0.025167026
MAPK3,arch_0,-0.0068301857
NPIPB13,arch_0,-0.003904009
CD2BP2,arch_0,-0.016522218
TBC1D10B,arch_0,-0.004691519
MYLPF,arch_0,-0.019831156
ZNF48,arch_0,-0.0049491525
SEPTIN1,arch_0,-0.0054252963
ZNF771,arch_0,-0.013887017
DCTPP1,arch_0,-0.02158411
SEPHS2,arch_0,-0.031401247
ITGAL,arch_0,-0.015997566
AC116348.3,arch_0,-0.021558933
ZNF768,arch_0,-0.020113325
ZNF747,arch_0,-0.02764015
AC002310.1,arch_0,-0.022516498
ZNF764,arch_0,-0.020243624
ZNF688,arch_0,-0.017830325
AC002310.2,arch_0,-0.017500542
ZNF785,arch_0,-0.005741065
AC093249.2,arch_0,-0.020099849
ZNF689,arch_0,-0.023292786
PRR14,arch_0,-0.01953289
FBRS,arch_0,-0.005647734
AC093249.6,arch_0,-0.02436034
SRCAP,arch_0,-0.007982512
TMEM265,arch_0,-0.017702537
PHKG2,arch_0,-0.01268687
CCDC189,arch_0,-0.025877986
RNF40,arch_0,-0.005592745
ZNF629,arch_0,-0.013944309
BCL7C,arch_0,0.019406732
MIR762HG,arch_0,-0.012146563
CTF1,arch_0,-0.026006386
FBXL19-AS1,arch_0,-0.021791965
FBXL19,arch_0,-0.0011604027
ORAI3,arch_0,-0.015282793
SETD1A,arch_0,-0.011602328
HSD3B7,arch_0,-0.017586045
STX1B,arch_0,-0.033665482
STX4,arch_0,-0.0020454947
AC135050.3,arch_0,-0.0066105095
AC135050.1,arch_0,-0.024091057
ZNF668,arch_0,-0.02035386
