archetype,gene,log1p,raw,z_scaled
arch_0,WDPCP,0.20648256,0.5455568,-0.0021960968
arch_0,WDR1,0.021028489,0.041368473,-0.020995287
arch_0,WDR11,0.09664551,0.17612405,0.0027136053
arch_0,WDR11-AS1,0.010537093,0.018737707,-0.0009351076
arch_0,WDR12,0.05806848,0.101534165,0.008181498
arch_0,WDR13,0.011601966,0.027693233,-0.007019692
arch_0,WDR17,0.008419951,0.015884439,-0.017713247
arch_0,WDR18,0.0014628294,0.004831633,-0.023933727
arch_0,WDR19,0.06872291,0.12801848,-0.0015121631
arch_0,WDR20,0.11761098,0.21898147,-0.0001905228
arch_0,WDR24,0.0034194486,0.005880799,-0.017860154
arch_0,WDR25,0.0397718,0.073353805,-0.004335761
arch_0,WDR26,0.13972348,0.2623367,-0.00032487576
arch_0,WDR27,0.10552652,0.19717976,0.00097495964
arch_0,WDR3,0.019888567,0.03497663,-0.0063066417
arch_0,WDR31,0.014228815,0.02514757,-0.0046229158
arch_0,WDR33,0.1795239,0.33286813,0.0024269968
arch_0,WDR34,0.0028692922,0.008298852,-0.019702699
arch_0,WDR35,0.06227432,0.11510582,-0.0028336653
arch_0,WDR36,0.03687839,0.06574681,-0.0071819588
arch_0,WDR37,0.099699356,0.18760456,-0.004826602
arch_0,WDR4,0.0165184,0.02912101,-0.017123802
arch_0,WDR41,0.07944284,0.14490603,0.0028363254
arch_0,WDR43,0.08016428,0.14868122,-0.020823954
arch_0,WDR44,0.08069329,0.14986067,0.00020491274
arch_0,WDR45,0.017109118,0.030560233,-0.002929991
arch_0,WDR45B,0.051240403,0.09005786,0.0022462758
arch_0,WDR46,0.009687667,0.01706875,-0.008156703
arch_0,WDR47,0.0282345,0.04970601,-0.005720974
arch_0,WDR48,0.055537887,0.0986195,0.012105196
arch_0,WDR49,0.002025603,0.008974375,-0.028709192
arch_0,WDR5,0.017518455,0.030626694,-0.012147559
arch_0,WDR53,0.009705924,0.017093,-0.006837644
arch_0,WDR54,0.0035009081,0.0057929256,-0.014341761
arch_0,WDR55,0.010446949,0.018657207,-0.006377677
arch_0,WDR59,0.09728734,0.17437544,-0.0020558923
arch_0,WDR5B,0.003807925,0.0068794847,-0.015393687
arch_0,WDR6,0.019402849,0.03494072,-0.015575563
arch_0,WDR60,0.127024,0.23365554,0.0076235854
arch_0,WDR61,0.041355863,0.07279873,0.002798304
arch_0,WDR62,0.00077438395,0.0035705126,-0.023229012
arch_0,WDR63,0.007898769,0.013985147,-0.0025990696
arch_0,WDR64,0.0012445773,0.0024127078,-0.022548748
arch_0,WDR66,0.013308739,0.0243028,-0.006619025
arch_0,WDR7,0.19199328,0.36542946,0.006752011
arch_0,WDR70,0.24542885,0.47281447,-0.0002377311
arch_0,WDR72,0.0015211202,0.0026525597,-0.018234344
arch_0,WDR73,0.07706006,0.13543299,0.013405216
arch_0,WDR74,0.006841238,0.0123837385,-0.013439764
arch_0,WDR75,0.049801275,0.08911759,-0.0013998711
arch_0,WDR76,0.005907721,0.010516553,-0.011303675
arch_0,WDR77,0.002706674,0.0050515574,-0.022083664
arch_0,WDR78,0.044275433,0.082136475,-0.008889337
arch_0,WDR81,0.031102575,0.057460885,0.004891198
arch_0,WDR82,0.04319319,0.07821995,-0.0071547106
arch_0,WDR83,0.01472034,0.02503177,0.004139528
arch_0,WDR83OS,0.0013867964,0.014638659,-0.021989489
arch_0,WDR86,0.0009349308,0.0018950282,-0.02776124
arch_0,WDR88,0.0076334584,0.01347652,-0.0014696836
arch_0,WDR89,0.017759435,0.031759694,-0.00090598175
arch_0,WDR90,0.009448512,0.016549973,-0.0041769776
arch_0,WDR91,0.013885036,0.023928756,-0.0018114821
arch_0,WDR92,0.035232056,0.062589735,0.006238925
arch_0,WDR93,0.0016909491,0.003043204,-0.021931576
arch_0,WDR97,0.0005367573,0.0010855002,-0.019763153
arch_0,WDSUB1,0.048717357,0.08918487,0.0075672735
arch_0,WDTC1,0.052626796,0.09426481,0.008763773
arch_0,WDYHV1,0.02318622,0.040258896,0.0026164157
arch_0,WEE1,0.01877074,0.03894529,-0.020830221
arch_0,WEE2,0.0015248603,0.0026098837,-0.021302128
arch_0,WEE2-AS1,0.009561849,0.01717052,-0.00630731
arch_0,WFDC1,0.00033009725,0.0013543522,-0.019307826
arch_0,WFDC10B,0.00097032095,0.0019052413,-0.026004238
arch_0,WFDC3,0.0014559188,0.002724867,-0.026738292
arch_0,WFIKKN1,0.0004052357,0.0008085132,-0.017825939
arch_0,WFS1,0.004950858,0.014602004,-0.019259006
arch_0,WHAMM,0.0358298,0.06312718,-0.0008724384
arch_0,WHRN,0.007362087,0.013049472,-0.017569002
arch_0,WIF1,0.0005988812,0.0010333767,-0.018270424
arch_0,WIPF1,0.2200138,0.42666858,0.005968447
arch_0,WIPF2,0.103030235,0.1884761,-0.011627567
arch_0,WIPF3,0.004137503,0.013994237,-0.027708182
arch_0,WIPI1,0.09731901,0.18698019,-0.0005091183
arch_0,WIPI2,0.04561508,0.082986005,0.007856868
arch_0,WIZ,0.0055142306,0.012231944,-0.018262764
arch_0,WLS,0.052124802,0.1152872,-0.0008685685
arch_0,WNK1,0.20525277,0.44726515,-0.09418891
arch_0,WNK2,0.059623867,0.15400442,0.10217151
arch_0,WNK3,0.021506859,0.04395516,0.001505248
arch_0,WNK4,0.0012879579,0.0021832667,-0.021136498
arch_0,WNT10B,0.0003930134,0.0006441571,-0.037517637
arch_0,WNT11,0.0017440399,0.0030219057,-0.03503675
arch_0,WNT2,0.00037243587,0.0007837112,-0.02849229
arch_0,WNT2B,0.035476103,0.0638804,-0.028029954
arch_0,WNT3,0.0021787111,0.0037559555,-0.021276293
arch_0,WNT3A,0.0003704571,0.00075073645,-0.017993279
arch_0,WNT4,0.001418091,0.0024353056,-0.019344302
arch_0,WNT5A,0.0017690432,0.0031088344,-0.029479984
arch_0,WNT5B,0.036844973,0.069661394,-0.016044889
arch_0,WNT8B,0.000488885,0.00079119124,-0.017040454
arch_0,WNT9A,0.016030563,0.029823665,-0.019675955
arch_0,WRAP53,0.0031298723,0.0054334225,-0.017974561
arch_0,WRAP73,0.011395882,0.020456433,-0.0030987808
arch_0,WRN,0.15122055,0.28640473,-0.0057532447
arch_0,WRNIP1,0.03859057,0.06816547,0.0023873937
arch_0,WSB1,0.5087164,1.0788908,0.011832599
arch_0,WSB2,0.02999295,0.05266068,-0.008769852
arch_0,WSCD1,0.00043408133,0.0016007602,-0.019885981
arch_0,WSCD2,0.00033219636,0.00059967797,-0.029318307
arch_0,WT1,0.008020997,0.017103536,-0.027492171
arch_0,WT1-AS,0.019960599,0.036100216,-0.005299002
arch_0,WTAP,0.107347935,0.19792573,-0.001417008
arch_0,WTIP,0.03042559,0.052080512,-0.02097744
arch_0,WWC1,0.0023069934,0.004530822,-0.022441229
arch_0,WWC2,0.2172943,0.42341474,-0.008919162
arch_0,WWC2-AS1,0.0038174447,0.006359225,-0.013459321
arch_0,WWC2-AS2,0.0015930858,0.0030604145,-0.021549786
arch_0,WWC3,0.06487022,0.116842285,-0.016637992
arch_0,WWC3-AS1,0.009931981,0.016890367,-0.0037603788
arch_0,WWOX,0.6872517,1.8208034,0.011896392
arch_0,WWOX-AS1,0.0025452764,0.00428348,-0.016318873
arch_0,WWP1,0.16189133,0.32266286,-0.009439116
arch_0,WWP2,0.0800894,0.14555672,0.0015990427
arch_0,WWTR1,0.35807985,0.7596448,0.040905286
arch_0,WWTR1-AS1,0.00067579007,0.0013480134,-0.019601364
arch_0,XAB2,0.0030461156,0.00573692,-0.017087454
arch_0,XACT,0.002547168,0.004757447,-0.02431135
arch_0,XAF1,0.14033195,0.2574064,0.046711035
arch_0,XBP1,0.026920741,0.051108975,-0.010054971
arch_0,XG,0.03907481,0.07136177,-0.04748683
arch_0,XIAP,0.09933196,0.18158622,0.0021140068
arch_0,XIAP-AS1,0.0019848864,0.003392192,-0.018648537
arch_0,XIRP2,0.000780129,0.092214964,-0.025007248
arch_0,XIST,0.3145696,0.8370229,-0.028525883
arch_0,XKR4,0.0025965376,0.012326627,-0.034613043
arch_0,XKR6,0.014948562,0.05335847,-0.01874562
arch_0,XKR8,0.002047079,0.0039135218,-0.020328086
arch_0,XKR9,0.0060202316,0.010584068,-0.012993443
arch_0,XKRX,0.00056191126,0.0010684024,-0.01988064
arch_0,XPA,0.04286122,0.07391579,0.015402394
arch_0,XPC,0.06330338,0.11551184,-0.0008732433
arch_0,XPNPEP1,0.051541455,0.094704114,0.0060096257
arch_0,XPNPEP2,0.0020359429,0.003896722,-0.02863505
arch_0,XPNPEP3,0.07025713,0.12675072,-0.00026655145
arch_0,XPO1,0.12682073,0.23505078,-0.0020377424
arch_0,XPO4,0.12673457,0.24390405,-0.009765135
arch_0,XPO5,0.048288174,0.08522365,-0.009465517
arch_0,XPO6,0.057046436,0.1013056,-0.014218675
arch_0,XPO7,0.08000512,0.14442153,0.0102967415
arch_0,XPOT,0.032259,0.05858572,-0.018785471
arch_0,XPR1,0.023614516,0.3623753,-0.049948197
arch_0,XRCC1,0.015409418,0.026797764,0.00065421284
arch_0,XRCC2,0.0015717244,0.003030668,-0.022553902
arch_0,XRCC3,0.013782998,0.023496617,-0.0009818401
arch_0,XRCC4,0.06435727,0.12343135,-0.010520006
arch_0,XRCC5,0.163252,0.30421126,-0.0022471915
arch_0,XRCC6,0.060295064,0.10796921,-0.0071395477
arch_0,XRN1,0.23162124,0.44407386,0.003698161
arch_0,XRN2,0.10549291,0.19248247,-0.007911679
arch_0,XRRA1,0.14023316,0.25692996,0.02574108
arch_0,XXYLT1,0.062802605,0.11504247,-0.015939884
arch_0,XXYLT1-AS2,0.0014601767,0.0025093728,-0.022850512
arch_0,XYLB,0.030521557,0.054287653,-0.0022861848
arch_0,XYLT1,0.16280909,0.32455805,-0.013496339
arch_0,XYLT2,0.021560045,0.037239827,0.0029061832
arch_0,YAE1,0.030252801,0.05379757,0.004354504
arch_0,YAF2,0.16712254,0.33529365,0.0032482035
arch_0,YAP1,0.21145485,0.40822583,-0.008900545
arch_0,YARS,0.05146381,0.096681684,-0.02847308
arch_0,YARS2,0.043517202,0.07654662,0.0060923137
arch_0,YBEY,0.013653345,0.023908904,-0.0036703383
arch_0,YBX1,0.013568986,0.06620337,-0.0328722
arch_0,YBX3,0.14632556,0.28955197,0.00019915863
arch_0,YDJC,0.00059393805,0.00167033,-0.019249493
arch_0,YEATS2,0.104655966,0.19304752,0.0065019713
arch_0,YEATS2-AS1,0.0012253544,0.0022063996,-0.020662416
arch_0,YEATS4,0.011299269,0.019795015,-0.003280241
arch_0,YES1,0.08564602,0.15819919,0.0057242084
arch_0,YIF1A,0.004063514,0.010793409,-0.019214239
arch_0,YIF1B,0.006225342,0.013593364,-0.018799055
arch_0,YIPF1,0.018725587,0.03291572,-0.0007407843
arch_0,YIPF2,0.015135334,0.025973827,-0.0011374472
arch_0,YIPF3,0.013797016,0.02705957,0.0060486197
arch_0,YIPF4,0.116329215,0.21300192,0.011557942
arch_0,YIPF5,0.021923203,0.040176895,-0.00028194906
arch_0,YIPF6,0.038730223,0.06965238,0.007897699
arch_0,YIPF7,0.0050626565,0.012909374,-0.014028233
arch_0,YJEFN3,0.0075460407,0.013366731,-0.011233018
arch_0,YJU2,0.010980223,0.01916143,-0.0077481708
arch_0,YKT6,0.0070817815,0.014026757,-0.0117580285
arch_0,YLPM1,0.15910469,0.2945339,0.007200145
arch_0,YME1L1,0.1112578,0.20344783,-0.0009877706
arch_0,YOD1,0.003810561,0.011826252,-0.017284848
arch_0,YPEL1,0.021216108,0.036804855,-0.0020687894
arch_0,YPEL2,0.110011406,0.22334084,-0.024478102
arch_0,YPEL3,0.032535236,0.057900667,0.024048999
arch_0,YPEL4,0.0019738653,0.0034208458,-0.021824827
arch_0,YPEL5,0.024034305,0.045621127,0.0022428206
arch_0,YRDC,0.004039158,0.00844939,-0.01791056
arch_0,YTHDC1,0.12319345,0.22447158,0.010063578
arch_0,YTHDC2,0.15925007,0.29838192,-0.00038846408
arch_0,YTHDF1,0.021295935,0.03740475,-0.0015063714
arch_0,YTHDF2,0.052055262,0.09289821,-0.0053855046
arch_0,YTHDF3,0.08187495,0.15946062,-0.0059371865
arch_0,YWHAB,0.039686155,0.092964135,-0.011441917
arch_0,YWHAE,0.17247708,0.32126296,-4.6691704e-05
arch_0,YWHAG,0.040955003,0.105218545,-0.03776313
arch_0,YWHAH,0.0049159755,0.02423127,-0.025781669
arch_0,YWHAQ,0.09135737,0.17263204,-0.011010043
arch_0,YWHAZ,0.126012,0.23712319,-0.00708039
arch_0,YY1,0.07846023,0.13901943,0.006201704
arch_0,YY1AP1,0.07524984,0.13491258,-0.008627629
arch_0,Z68871.1,0.0054630907,0.009934523,-0.012984547
arch_0,Z69666.1,0.0048092525,0.0081359735,-0.007961942
arch_0,Z69706.1,0.0012919089,0.0024659093,-0.020495296
arch_0,Z69720.1,0.004906999,0.008272925,-0.011100546
arch_0,Z69733.1,0.005497625,0.009532346,-0.015083429
arch_0,Z80897.1,0.0005639695,0.0010375257,-0.017724195
arch_0,Z82188.2,0.0017121533,0.0027779376,-0.019740451
arch_0,Z82198.2,0.0007485067,0.0012105339,-0.018627888
arch_0,Z82215.1,0.016433002,0.027795441,-0.00021005396
arch_0,Z82217.1,0.013256191,0.022442235,0.0078685265
arch_0,Z83745.1,0.001641244,0.002816966,-0.019990964
arch_0,Z83844.2,0.0030832512,0.0053145303,-0.017670624
arch_0,Z84484.1,0.000389294,0.00075239537,-0.01814138
arch_0,Z84485.1,0.00839883,0.014814478,-0.009132695
arch_0,Z92544.2,0.001376334,0.0023484745,-0.020766698
arch_0,Z93020.1,0.0044715665,0.0075010546,-0.014230056
arch_0,Z93403.1,0.0044551753,0.008169402,-0.013800451
arch_0,Z93930.2,0.068357795,0.12585378,-0.014053672
arch_0,Z93943.1,0.002991959,0.0051970333,-0.022525534
arch_0,Z94057.1,0.0006431965,0.0010891326,-0.019169547
arch_0,Z94277.1,0.00071337254,0.0013245686,-0.019225134
arch_0,Z94721.1,0.014583193,0.026484963,0.005849066
arch_0,Z95114.4,0.0003616386,0.0006274569,-0.018154794
arch_0,Z95115.1,0.00096229045,0.0019267574,-0.020490382
arch_0,Z95118.2,0.022172218,0.04141367,0.008433675
arch_0,Z95331.1,0.00679374,0.011232056,-0.019509578
arch_0,Z95624.1,0.00046923925,0.00084103685,-0.01681801
arch_0,Z96074.1,0.0035315326,0.006171154,-0.01901842
arch_0,Z97055.2,0.001731647,0.0029413616,-0.01889634
arch_0,Z97832.2,0.0034132719,0.0059125065,-0.018054994
arch_0,Z97986.1,0.0004534757,0.000731017,-0.016283697
arch_0,Z97989.1,0.0019529772,0.003608934,-0.022250218
arch_0,Z98742.4,0.00042184524,0.0007400646,-0.017953314
arch_0,Z98745.2,0.00076877914,0.0013836981,-0.017310241
arch_0,Z98884.1,0.008164106,0.0126219895,-0.00409899
arch_0,Z98885.2,0.00035904997,0.000636166,-0.018041465
arch_0,Z98885.3,0.0068641948,0.0114048375,-0.0037514025
arch_0,Z98949.3,0.0005744317,0.0069512483,-0.019689672
arch_0,Z99127.1,0.0047466573,0.0102753565,-0.012753356
arch_0,Z99127.4,0.0013426653,0.0025231217,-0.021209408
arch_0,Z99289.1,0.0152195385,0.023766208,0.0134540545
arch_0,Z99496.2,0.0028960777,0.0065218457,-0.018486986
arch_0,Z99572.1,0.0011188507,0.0048594396,-0.025957266
arch_0,Z99758.1,0.0032366775,0.005784624,-0.01869904
arch_0,ZACN,0.00066095777,0.00103668,-0.017365258
arch_0,ZADH2,0.04019503,0.069481835,0.0066595837
arch_0,ZAN,0.0018921302,0.0030913504,-0.022190785
arch_0,ZAP70,0.0007239909,0.0021130505,-0.019741638
arch_0,ZBED3,0.0067823376,0.014708729,-0.010454943
arch_0,ZBED3-AS1,0.012084567,0.024370704,-0.0061596683
arch_0,ZBED4,0.04160613,0.07285673,0.00032247184
arch_0,ZBED5,0.073052794,0.13120621,0.0025813824
arch_0,ZBED5-AS1,0.017246056,0.0369422,0.011778753
arch_0,ZBED8,0.009917449,0.017440151,-0.0016539278
arch_0,ZBED9,0.0004680574,0.0012651748,-0.019190036
arch_0,ZBP1,0.0003357651,0.0010045822,-0.01769533
arch_0,ZBTB1,0.15220214,0.28460625,-0.002838273
arch_0,ZBTB10,0.036755763,0.06763603,-0.00029166634
arch_0,ZBTB11,0.039065186,0.070305124,-0.0064719496
arch_0,ZBTB11-AS1,0.003282272,0.005950559,-0.015269099
arch_0,ZBTB12,0.001211948,0.0020887149,-0.019573066
arch_0,ZBTB14,0.0048090094,0.0084104715,-0.011246364
arch_0,ZBTB16,0.6722588,2.0287595,-0.057365883
arch_0,ZBTB17,0.017460307,0.03048536,-0.004598486
arch_0,ZBTB18,0.0037460104,0.012042692,-0.0151194995
arch_0,ZBTB2,0.011785781,0.020591706,-0.010662364
arch_0,ZBTB20,1.5902102,6.204743,0.10223637
arch_0,ZBTB20-AS1,0.04890519,0.084239036,0.0275344
arch_0,ZBTB20-AS2,0.015516778,0.026032496,0.017786665
arch_0,ZBTB20-AS3,0.0035201858,0.005908769,-0.013972697
arch_0,ZBTB20-AS4,0.0027023721,0.004384561,-0.017775962
arch_0,ZBTB20-AS5,0.18567431,0.3432061,0.057184014
arch_0,ZBTB21,0.021943275,0.039217785,-0.020776656
arch_0,ZBTB22,0.0011275194,0.0028827786,-0.022727046
arch_0,ZBTB24,0.012555158,0.022334479,-0.0032685352
arch_0,ZBTB25,0.054324854,0.09813693,0.0038126407
arch_0,ZBTB26,0.01787429,0.03190882,0.0028862667
arch_0,ZBTB3,0.003959965,0.0070314044,-0.013361697
arch_0,ZBTB32,0.0051721595,0.008541521,-0.012841985
arch_0,ZBTB33,0.0021368167,0.0059357565,-0.021205861
arch_0,ZBTB34,0.01293008,0.023208048,-0.00020543514
arch_0,ZBTB37,0.024766581,0.05286422,-0.010655311
arch_0,ZBTB38,0.14430892,0.2762524,-0.0014152746
arch_0,ZBTB39,0.0023081617,0.004822007,-0.021438845
arch_0,ZBTB4,0.061891124,0.10807669,-0.00096087425
arch_0,ZBTB40,0.04297043,0.07684755,0.0015509345
arch_0,ZBTB41,0.03423868,0.060791004,0.0056671086
arch_0,ZBTB43,0.028633013,0.084023066,-0.018875506
arch_0,ZBTB44,0.103445865,0.19029418,0.018099837
arch_0,ZBTB44-DT,0.005274687,0.009432944,-0.0096075
arch_0,ZBTB45,0.003408811,0.006127247,-0.016867599
arch_0,ZBTB46,0.10941026,0.19982398,0.031604186
arch_0,ZBTB46-AS1,0.011147207,0.01829388,0.012224565
arch_0,ZBTB47,0.007693428,0.022307059,-0.015998328
arch_0,ZBTB48,0.014399137,0.024967732,-0.001294218
arch_0,ZBTB49,0.010611036,0.018548196,-0.0044669495
arch_0,ZBTB5,0.020430885,0.035869434,0.0031572445
arch_0,ZBTB6,0.0038453573,0.009634708,-0.018660318
arch_0,ZBTB7A,0.05527671,0.09782065,-0.022146707
arch_0,ZBTB7B,0.0023676867,0.0072350986,-0.025179284
arch_0,ZBTB7C,0.02793897,0.052224528,-0.12463852
arch_0,ZBTB8A,0.041827023,0.07419734,-0.0031130721
arch_0,ZBTB8B,0.0007674125,0.001344322,-0.023987364
arch_0,ZBTB8OS,0.08554592,0.15621862,-0.0014566046
arch_0,ZC2HC1A,0.07850047,0.14012375,-0.0061603514
arch_0,ZC2HC1B,0.0090921745,0.015715923,0.016704964
arch_0,ZC2HC1C,0.007653004,0.017236764,-0.00088357076
arch_0,ZC3H11B,0.002837459,0.005480039,-0.02186081
arch_0,ZC3H12A,0.0025266171,0.0051215277,-0.032704186
arch_0,ZC3H12B,0.07384325,0.1385573,0.014844339
arch_0,ZC3H12C,0.06333855,0.12531367,-0.018286234
arch_0,ZC3H12D,0.00080543396,0.0032170683,-0.02369146
arch_0,ZC3H13,0.10939729,0.2002473,0.004038421
arch_0,ZC3H14,0.1003969,0.18081412,0.0010604194
arch_0,ZC3H15,0.039868116,0.07091118,-0.0055668303
arch_0,ZC3H18,0.03632439,0.065045685,-0.003282751
arch_0,ZC3H3,0.031292498,0.05450874,-0.0060518878
arch_0,ZC3H4,0.02361498,0.041380517,-0.0005559685
arch_0,ZC3H6,0.09937266,0.18367021,0.017807623
arch_0,ZC3H7A,0.104281776,0.19064057,0.016014498
arch_0,ZC3H7B,0.05376306,0.09466911,-0.008496662
arch_0,ZC3H8,0.042768516,0.07579229,-0.0067324606
arch_0,ZC3HAV1,0.06774514,0.1228801,-0.009926004
arch_0,ZC3HAV1L,0.009445195,0.016904341,0.0036907515
arch_0,ZC3HC1,0.028552894,0.05040496,-0.0016364227
arch_0,ZC4H2,0.07344798,0.13786973,0.0069123767
arch_0,ZCCHC10,0.04254034,0.07754391,-0.003826376
arch_0,ZCCHC14,0.0769574,0.13681187,-0.008402972
arch_0,ZCCHC17,0.034976244,0.06733932,-0.0046086162
arch_0,ZCCHC18,0.00080620404,0.0014171153,-0.020316096
arch_0,ZCCHC2,0.047681913,0.089140974,-0.008781644
arch_0,ZCCHC24,0.110201865,0.20092952,-0.012613815
arch_0,ZCCHC3,0.0014401445,0.010558139,-0.020932347
arch_0,ZCCHC4,0.022929564,0.040549137,0.0060885865
arch_0,ZCCHC7,0.42057753,0.91634095,0.0037721228
arch_0,ZCCHC8,0.06955472,0.12509288,-0.0032044244
arch_0,ZCCHC9,0.022829376,0.041213177,0.0014869275
arch_0,ZCRB1,0.01723631,0.03070769,0.00068033265
arch_0,ZCWPW1,0.011554199,0.020540604,-0.0047234753
arch_0,ZCWPW2,0.08933152,0.1688971,0.010368378
arch_0,ZDBF2,0.04996416,0.09140581,0.020114262
arch_0,ZDHHC1,0.02164567,0.037568737,-0.0020887863
arch_0,ZDHHC11,0.0017086244,0.006239642,-0.037586108
arch_0,ZDHHC11B,0.0012377296,0.0042008488,-0.03607632
arch_0,ZDHHC12,0.00058868673,0.0022482097,-0.018950686
arch_0,ZDHHC13,0.033074725,0.060397442,0.006176076
arch_0,ZDHHC14,0.11125405,0.22057159,-0.0063736816
arch_0,ZDHHC15,0.029946748,0.052614607,0.008393249
arch_0,ZDHHC16,0.018051531,0.032857638,0.008246371
arch_0,ZDHHC17,0.14969987,0.27575597,0.012623476
arch_0,ZDHHC18,0.015342795,0.027027236,-0.0050204727
arch_0,ZDHHC19,0.00042387558,0.00096615416,-0.01790793
arch_0,ZDHHC2,0.028468868,0.051840372,0.013077431
arch_0,ZDHHC20,0.07643944,0.14043581,-0.0008286932
arch_0,ZDHHC21,0.14383084,0.26539758,0.010529339
arch_0,ZDHHC23,0.0016399575,0.0033079744,-0.017344575
arch_0,ZDHHC24,0.018731652,0.031952944,0.002595258
arch_0,ZDHHC3,0.028164908,0.04975351,-0.008073529
arch_0,ZDHHC4,0.0049467483,0.009230413,-0.0143728
arch_0,ZDHHC5,0.034824498,0.06208503,-0.003491385
arch_0,ZDHHC6,0.03167577,0.055828683,0.003221177
arch_0,ZDHHC7,0.039113823,0.07005484,-0.008415092
arch_0,ZDHHC8,0.014275419,0.025007319,-0.0042488677
arch_0,ZDHHC9,0.026822323,0.048468336,0.0033135985
arch_0,ZEB1,1.0081551,2.9552324,0.0451257
arch_0,ZEB1-AS1,0.1617777,0.32103968,0.047080893
arch_0,ZEB2,0.42961335,0.94501126,0.02490674
arch_0,ZEB2-AS1,0.0016908649,0.0027989298,-0.020635936
arch_0,ZER1,0.087599896,0.1603763,0.009509396
arch_0,ZFAND1,0.02274816,0.040304355,0.00664288
arch_0,ZFAND2A,0.0043997276,0.007969529,-0.014664262
arch_0,ZFAND2B,0.006560958,0.01187657,-0.011435642
arch_0,ZFAND3,0.48584124,1.1024554,-0.03137777
arch_0,ZFAND4,0.037101436,0.06691381,-0.0017560513
arch_0,ZFAND5,0.050610483,0.13229682,-0.05516011
arch_0,ZFAND6,0.14801544,0.27855915,0.0048819063
arch_0,ZFAS1,0.028326018,0.05205642,-0.012791233
arch_0,ZFAT,0.036298595,0.06649672,-0.0049400344
arch_0,ZFC3H1,0.14333811,0.27088183,-0.02534685
arch_0,ZFHX2,0.018353406,0.031545755,0.0058962735
arch_0,ZFHX2-AS1,0.026942657,0.046644572,0.01170194
arch_0,ZFHX3,0.47963512,1.0941894,-0.03856911
arch_0,ZFHX4,0.04593348,0.08436181,-0.027029429
arch_0,ZFHX4-AS1,0.0035676204,0.006013525,-0.019885369
arch_0,ZFP1,0.0080151,0.01451641,-0.008832351
arch_0,ZFP14,0.042287365,0.07439387,0.011759068
arch_0,ZFP2,0.014136681,0.023826493,0.00048683482
arch_0,ZFP28,0.009711381,0.016703226,-0.006165333
arch_0,ZFP3,0.0064558843,0.012716509,-0.009108637
arch_0,ZFP30,0.04692485,0.08331069,0.010472778
arch_0,ZFP36,0.015192621,0.042603012,-0.033448324
arch_0,ZFP36L1,0.10045379,0.20740615,-0.01857983
arch_0,ZFP36L2,0.179237,0.37987742,-0.017949382
arch_0,ZFP37,0.015371948,0.02801427,-0.0061588674
arch_0,ZFP41,0.009573151,0.016627023,-0.0060889376
arch_0,ZFP62,0.0098529495,0.018020678,-0.004494653
arch_0,ZFP64,0.04518832,0.08046947,0.0046602916
arch_0,ZFP69,0.00937221,0.016150657,-0.0014556863
arch_0,ZFP69B,0.0015898717,0.0027842987,-0.021840302
arch_0,ZFP82,0.032806102,0.057892647,0.006088469
arch_0,ZFP90,0.044891596,0.080079876,0.005033074
arch_0,ZFP91,0.044018738,0.07934536,0.0018388191
arch_0,ZFP92,0.0017780424,0.0032930467,-0.017374024
arch_0,ZFPL1,0.004328405,0.008481027,-0.013944709
arch_0,ZFPM1,0.026374187,0.044291127,0.009483291
arch_0,ZFPM2,0.7885487,2.107755,0.013409
arch_0,ZFPM2-AS1,0.3219577,0.6550895,0.029959282
arch_0,ZFR,0.23356709,0.448513,0.008281212
arch_0,ZFR2,0.0011248904,0.0021061818,-0.02249301
arch_0,ZFX,0.10152191,0.18941611,-0.00093510974
arch_0,ZFX-AS1,0.0009505734,0.0017803077,-0.020583268
arch_0,ZFY,0.044202078,0.077632666,0.011563533
arch_0,ZFY-AS1,0.010965514,0.01793615,0.004154492
arch_0,ZFYVE1,0.03482896,0.062854275,-0.0006644303
arch_0,ZFYVE16,0.15300924,0.28359383,0.024489056
arch_0,ZFYVE19,0.0067535816,0.011756212,-0.0066952165
arch_0,ZFYVE21,0.018988699,0.03283052,-0.016420616
arch_0,ZFYVE26,0.035149492,0.06253373,-0.000634467
arch_0,ZFYVE27,0.027929159,0.049395837,0.004875771
arch_0,ZFYVE28,0.026082484,0.046502687,-0.022118311
arch_0,ZFYVE9,0.14360909,0.2677007,-0.0005529828
arch_0,ZGLP1,0.00092510285,0.0016274096,-0.022365661
arch_0,ZGPAT,0.018401852,0.032354556,-0.006160524
arch_0,ZGRF1,0.014544973,0.025942989,-0.00058370974
arch_0,ZHX1,0.033831984,0.060583808,-8.552206e-05
arch_0,ZHX2,0.29750428,0.60370994,-0.004619039
arch_0,ZHX3,0.21014626,0.4232994,-0.0065267445
